fecha,medio,titular,zona_portada,seccion,url
2025-07-15,QueDigital,Alvarado no pudo con San Miguel como local y empató ante su gente,deportes,deportes,https://quedigital.com.ar/deportes/alvarado-nopudo-con-san-miguel-como-local-y-empato-ante-su-gente/
2025-07-15,QueDigital,Aldosivi lo dio vuelta y volvió a festejar en la Primera B del femenino,deportes,deportes,https://quedigital.com.ar/deportes/aldosivi-lo-dio-vuelta-y-volvio-a-festejar-en-la-primera-b-del-femenino/
2025-07-15,QueDigital,"Con Mora Pampín, Argentina fue décima en el Mundial U19 de vóley",deportes,deportes,https://quedigital.com.ar/deportes/con-mora-pampin-argentina-fue-decima-en-el-mundial-u19-de-voley/
2025-07-15,QueDigital,Vuelve la Feria del Libro Infantil y Juvenil: será en el Torreón del Monje,cultura,cultura,https://quedigital.com.ar/cultura/vuelve-la-feria-del-libro-infantil-y-juvenil-sera-en-el-torreon-del-monje/
2025-07-15,QueDigital,"Con foco en la obsolescencia, Bienalsur inauguró una nueva muestra en el Museo MAR",cultura,cultura,https://quedigital.com.ar/cultura/con-foco-en-la-obsolescencia-bienalsur-inauguro-una-nueva-muestra-en-el-museo-mar/
2025-07-15,QueDigital,Los Decadentes celebran tres décadas de su “vida loca” en Mar del Plata,cultura,cultura,https://quedigital.com.ar/cultura/los-decadentes-celebran-tres-decadas-de-su-vida-loca-en-mar-del-plata/
2025-07-15,QueDigital,Una variada grilla de artistas marplatenses en la “Ruta Cultural Cooperativa”,cultura,cultura,https://quedigital.com.ar/cultura/una-variada-grilla-de-artistas-marplatenses-en-la-ruta-cultural-cooperativa/
2025-07-15,0223,El conductor de la camioneta robada que estaba armado es uno de los secuestradores de Guido Materia,apertura_principal,apertura,https://www.0223.com.ar/nota/2025-7-15-17-5-0-el-conductor-de-la-camioneta-robada-que-estaba-armado-es-uno-de-los-secuestradores-de-guido-materia
2025-07-15,0223,El conductor de la camioneta robada que estaba armado es uno de los secuestradores de Guido Materia,apertura_secundaria_1,apertura_secundaria,https://www.0223.com.ar/nota/2025-7-15-17-5-0-el-conductor-de-la-camioneta-robada-que-estaba-armado-es-uno-de-los-secuestradores-de-guido-materia
2025-07-15,0223,Tragedia en la ruta 88: detuvieron al camionero y quedó alojado en el complejo penitenciario de Batán,apertura_secundaria_2,apertura_secundaria,https://www.0223.com.ar/nota/2025-7-15-17-26-0-tragedia-en-la-ruta-88-detuvieron-al-camionero-y-quedo-alojado-en-el-complejo-penitenciario-de-batan
2025-07-15,0223,"Triple choque entre un auto, un patrullero y un micro en la avenida Luro",apertura_secundaria_3,apertura_secundaria,https://www.0223.com.ar/nota/2025-7-15-13-58-0-triple-choque-entre-un-auto-un-patrullero-y-un-micro-en-la-avenida-luro
2025-07-15,0223,Anulan acuerdo de compensación económica por contaminación ambiental en el Puerto y directivos de una harinera irán a juicio oral,bloque_notas_1,Ambiente,https://www.0223.com.ar/nota/2025-7-15-16-29-0-anulan-acuerdo-de-compensacion-economica-por-contaminacion-ambiental-en-el-puerto-y-directivos-de-una-harinera-iran-a-juicio-oral
2025-07-15,0223,La autopsia develó la causa de la muerte del motociclista que chocó con un cable,bloque_notas_2,Judiciales,https://www.0223.com.ar/nota/2025-7-15-14-36-0-la-autopsia-develo-la-causa-de-la-muerte-del-motociclista-que-choco-con-un-cable
2025-07-15,0223,El dólar blue volvió a subir y se acerca al techo de la banda: cómo cerró este martes,bloque_notas_3,Economía,https://www.0223.com.ar/nota/2025-7-15-17-0-0-el-dolar-blue-volvio-a-subir-y-se-acerca-al-techo-de-la-banda-como-cerro-este-martes
2025-07-15,0223,"""Fue una travesura o le querían hacer algo al que pasara"": investigan quiénes colgaron un cable de lado a lado de la calle",bloque_notas_4,Muerte del motociclista,https://www.0223.com.ar/nota/2025-7-15-12-25-0-fue-una-travesura-o-le-querian-hacer-algo-al-que-pasara-investigan-quienes-colgaron-un-cable-de-lado-a-lado-de-la-calle
2025-07-15,0223,¿Qué es el seguro de caución en viajes de egresados? Guía para padres y estudiantes,bloque_notas_5,Viaje de egresados,https://www.0223.com.ar/nota/2025-7-15-8-35-0-que-es-el-seguro-de-caucion-en-viajes-de-egresados-guia-para-padres-y-estudiantes
2025-07-15,0223,Pasá el Día del Amigo en Brewhouse: opciones para todos los gustos este fin de semana,bloque_notas_6,Brewhouse,https://www.0223.com.ar/nota/2025-7-15-12-4-0-pasa-el-dia-del-amigo-en-brewhouse-opciones-para-todos-los-gustos-este-fin-de-semana
2025-07-15,0223,Identificaron al motociclista que murió al impactar un cable,bloque_notas_7,Accidente,https://www.0223.com.ar/nota/2025-7-15-8-48-0-identificaron-al-motociclista-que-murio-al-chocar-un-cable
2025-07-15,0223,Balearon el frente de una casa y se dieron a la fuga,bloque_notas_8,Baleado,https://www.0223.com.ar/nota/2025-7-15-16-6-0-balearon-el-frente-de-una-casa-y-se-dieron-a-la-fuga
2025-07-15,0223,"El cónsul griego visitó Mar del Plata y resaltó que ""hay 40 mil descendientes que son como una ventana a nuestro país""",mar_del_plata_1,Visita,https://www.0223.com.ar/nota/2025-7-13-11-10-0-el-consul-griego-visito-mar-del-plata-y-resalto-que-hay-40-mil-descendientes-que-son-como-una-ventana-a-nuestro-pais
2025-07-15,0223,¿Sos fan de las figus? Podés exhibirlas en una muestra imperdible,mar_del_plata_2,Álbum Figuritas,https://www.0223.com.ar/nota/2025-7-15-11-15-0-sos-fan-de-las-figus-podes-exhibirlas-en-una-muestra-imperdible
2025-07-15,0223,Montenegro estableció el destino de los $3 mil millones enviados por Kicillof para combatir el delito,mar_del_plata_3,Seguridad,https://www.0223.com.ar/nota/2025-7-15-10-5-0-montenegro-establecio-el-destino-de-los-3-mil-millones-enviados-por-kicillof-para-combatir-el-delito
